ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
4215,35,24042.887320537735,0.04431164534867524,1,1771,7627,1812,7668
4216,19,21146.64241694203,0.3289891760968669,0,15,0,0,-15
4217,40,23263.650095157034,0.038877509762375584,0,30,0,0,-30
4218,30,33518.885024231,0.08372454202968063,1,239,7663,1674,9098
4219,24,52402.96941620422,0.007112908430681733,1,396,6554,1525,7683
4220,27,31061.427949670164,0.4832941572077498,0,0,0,0,0
4221,43,20230.849446946417,0.08052148468607213,1,1039,5441,1506,5908
4222,21,32105.82410964657,0.03250256566337808,0,100,0,0,-100
4223,27,21459.861265658114,0.026818530605644007,1,52,16057,2045,18050
4224,20,26379.79897474148,0.11475407834773632,1,207,6929,2181,8903
4225,23,20768.239025446343,0.030113700130782073,1,51,12886,1513,14348
4226,29,21288.896541689377,0.13554288928664368,1,329,20802,3507,23980
4227,33,83993.25892858027,0.13373157353348789,1,255,5913,1452,7110
4228,24,27698.156072950616,0.002890380625299604,0,5,0,0,-5
4229,22,20495.29838053184,0.01628376963291216,0,6,0,0,-6
4230,21,25919.37512699437,0.0772732102881845,1,1384,7190,1854,7660
4231,32,27015.92480581679,0.016395667195192993,0,13,0,0,-13
4232,30,25436.448050629824,0.10772521197825967,1,401,5570,2028,7197
4233,50,47803.43326239328,0.02868466947562359,1,288,6462,2165,8339
4234,56,30388.915109212805,0.04489863273737951,1,912,6844,1461,7393
4235,18,20245.640845615828,0.12760154452268146,1,1728,10825,2233,11330
4236,48,21745.956553497992,0.02378039130412262,1,531,5731,1604,6804
4237,18,24385.42133191474,0.07043681951568904,1,810,10221,1412,10823
4238,53,20550.964087703363,0.04273494734131845,1,32,7415,1781,9164
4239,26,29642.831706234643,0.01599603435520968,0,83,0,0,-83
4240,64,41738.791203927314,0.007909143423128321,1,344,6814,1887,8357
4241,27,25595.926657377997,0.0021985830486832307,1,42,5257,1569,6784
4242,18,42736.07659633376,0.07748999690142605,0,9,0,0,-9
4243,64,41938.66221028245,0.06570329463057721,1,865,6782,1541,7458
4244,75,64393.47980580029,0.003525531483326798,1,586,14569,1487,15470
4245,35,29900.228300019477,0.06983021312545462,1,230,13066,2966,15802
4246,28,53946.98730117302,0.028965074714116162,1,25,12119,2186,14280
4247,41,26516.20778890154,0.06080052885234696,1,519,6761,2334,8576
4248,65,22096.321407255273,0.2610740952023644,1,914,7416,2578,9080
4249,37,35310.32933471582,0.2310781577245309,0,3,0,0,-3
4250,21,25665.964735137204,0.04247222210632066,1,589,8187,1564,9162
4251,21,20743.110542328443,0.09183221430133535,1,1571,9685,2027,10141
4252,43,34446.24821286496,0.4047495118073829,1,455,5603,1736,6884
4253,21,158523.6329873714,0.037510011440326764,1,464,6006,1967,7509
4254,68,23927.335626117387,0.1467081749000413,1,1862,6919,1646,6703
4255,31,67635.52714959148,0.005498779615658363,1,253,5941,1896,7584
4256,31,21096.09563675347,0.10026028705299321,0,91,0,0,-91
4257,28,22448.03992047197,0.016933150704648337,1,172,5534,2874,8236
4258,26,40816.62201128611,0.10448401277044488,1,380,5677,2302,7599
4259,47,21011.351406538794,0.09720634073603414,1,248,5660,1532,6944
4260,22,23270.31112442671,0.1986207859920304,1,427,6214,1451,7238
4261,18,56062.82005255485,0.11506202335717167,1,264,10795,2000,12531
4262,60,51109.107207878114,0.1479638235130464,0,120,0,0,-120
4263,32,20813.009286161094,0.08022380238445471,1,350,6685,2945,9280
4264,19,20725.171690578034,0.021192996686064447,1,291,6778,2451,8938
4265,69,21243.222080694224,0.03707585577946603,0,4,0,0,-4
4266,51,20308.399943183307,0.05820998004258615,0,13,0,0,-13
4267,53,24036.87402477691,0.0003058913582297126,0,55,0,0,-55
4268,26,35309.758991173956,0.005622590572423167,1,130,48974,3739,52583
4269,18,24925.34414843645,0.017741191121607314,0,16,0,0,-16
4270,42,25304.059066974238,0.16597338846838217,0,40,0,0,-40
4271,70,26487.576781612355,0.17171161925588774,1,857,6033,1402,6578
4272,21,29090.09770505479,0.11205820805983158,1,480,8212,1490,9222
4273,40,24803.54999868788,0.2009476589158142,0,70,0,0,-70
4274,63,51356.45465745332,0.004077311170234153,1,130,6434,2748,9052
4275,28,27245.204896789273,0.022223603521316335,0,13,0,0,-13
4276,36,62590.46076847401,0.25458614494819237,0,20,0,0,-20
4277,55,21461.058696537268,0.21847750899009366,0,79,0,0,-79
4278,34,31390.398646049787,0.031301388108071954,1,730,6765,1333,7368
4279,30,28357.23849658091,0.18973870246886532,1,1146,8603,2027,9484
4280,26,28111.15686207479,0.42393992954538057,1,670,6669,1433,7432
4281,69,20312.84778609701,0.041228444466539386,1,752,8720,1553,9521
4282,29,24005.119655683873,0.07106969815226424,1,161,7640,1510,8989
4283,32,75245.40174815057,0.15744330040755794,1,286,7498,1457,8669
4284,20,26064.17614306835,0.049809133042791706,1,438,5965,1403,6930
4285,63,21838.503492050222,0.1101097548902021,1,580,6623,2860,8903
4286,59,20346.966045823854,0.033208851095003857,1,354,6600,2131,8377
4287,28,27464.600870530867,0.26495099079436046,1,1018,6571,2058,7611
4288,19,32504.141812584585,0.3365968766882442,1,124,5572,2364,7812
4289,68,24950.580588419707,0.15271773608074204,1,512,8046,1805,9339
4290,49,29556.999415011873,0.18740331004295369,1,258,5493,1972,7207
4291,24,21418.181927821195,0.10049154731839739,0,93,0,0,-93
4292,55,42267.13302873703,0.04637633285695793,1,411,12870,1521,13980
4293,37,33936.44785865118,0.0305902090401618,1,574,5814,1691,6931
4294,52,24203.70938238969,0.08607421000122566,1,363,6488,1359,7484
4295,49,24221.09871570693,0.634224207373713,0,19,0,0,-19
4296,72,30325.6849027109,0.048992615117997705,1,207,5280,1366,6439
4297,33,25285.43387794957,0.2780828144839189,0,19,0,0,-19
4298,57,25845.326388046735,0.013343162270850813,1,522,32368,1377,33223
4299,70,20859.61979616313,0.2261294681403842,1,494,8347,1498,9351
4300,20,22099.181303352736,0.31673787261608743,1,43,8386,2888,11231
4301,64,22549.814373859856,0.03570898246895952,0,35,0,0,-35
4302,39,21961.77919733467,0.11846294966398563,0,104,0,0,-104
4303,23,21440.400098960217,0.033459989606986214,1,167,5949,2892,8674
4304,23,21944.288305616436,0.059436256635687794,1,175,5525,1418,6768
4305,20,24390.83755577707,0.08982366339143831,1,192,28159,1884,29851
4306,33,21416.81850886242,0.041722481667884906,1,59,6369,1700,8010
4307,64,21769.647037659895,0.15580097846210655,0,19,0,0,-19
4308,26,32020.633331467674,0.25816432518278587,1,182,10463,1865,12146
4309,32,20730.12562462186,0.17354808502767222,0,39,0,0,-39
4310,23,21866.40957958601,0.19932757938257623,1,303,5732,1523,6952
4311,22,26632.06186850076,0.20452761189133975,1,182,10966,2659,13443
4312,36,20668.570087951906,0.020438132132217988,1,2078,8726,1967,8615
4313,55,29544.936546782465,0.1561460033294938,0,5,0,0,-5
4314,75,24203.595516977555,0.3113545822771688,0,36,0,0,-36
4315,21,31835.189015805478,0.3322197263427477,1,244,5387,1788,6931
4316,32,48915.19860656202,0.09737733635593941,1,433,8686,1597,9850
4317,74,25745.710670045624,0.15706349057295507,0,16,0,0,-16
4318,32,25117.859505034503,0.21137190494034272,1,79,5787,2235,7943
4319,19,20041.579018432552,0.03639856484698807,1,112,5541,1776,7205
4320,41,24120.504143407274,0.20963591611472418,1,888,6894,2075,8081
4321,63,21973.644913977645,0.3715037934124581,1,646,5372,1868,6594
4322,64,30658.2203396154,0.24077132723720118,1,1091,10617,1548,11074
4323,25,23142.799386283423,0.20011924613923454,0,62,0,0,-62
4324,30,28651.94640244541,0.14744107648302987,1,461,5988,1426,6953
4325,57,20078.131293433962,0.07025268416479984,0,10,0,0,-10
4326,34,30944.307245941876,0.04211971687000818,1,76,5930,1757,7611
4327,30,30956.359148742627,0.015413860576057283,1,177,10858,3403,14084
4328,19,20703.936464951195,0.04610117971411852,1,832,6927,1573,7668
4329,48,20996.7043895687,0.052484418304282895,1,653,6149,1349,6845
4330,55,23656.339484429594,0.05464067062199527,1,1005,6113,1878,6986
4331,21,70146.95000325891,0.039795381832015045,0,8,0,0,-8
4332,47,36900.10938824534,0.0013064177286941608,1,417,8149,2334,10066
4333,64,93034.87942807868,0.14559585808976244,0,21,0,0,-21
4334,56,23146.23558621431,0.11769732476084709,1,255,6734,2203,8682
4335,18,35410.681176396116,0.07531230578329841,1,390,5865,1900,7375
4336,24,20924.226953889854,0.03146848293815076,1,1271,8182,1431,8342
4337,22,20828.77021286136,0.1538452553457135,1,870,8928,1447,9505
4338,65,20530.01693068687,0.03888508829521473,1,759,77414,2653,79308
4339,37,20857.399213981033,0.18649497631928116,0,52,0,0,-52
4340,63,21614.398342776018,0.07503693219507608,1,278,8859,1410,9991
4341,41,28251.037707567302,0.0977121405386527,1,259,5561,3043,8345
4342,53,29219.746979355,0.017824470057101253,1,495,22241,5134,26880
4343,30,23056.494800807173,0.12923771203480325,1,410,5267,1876,6733
4344,24,21757.022859411874,0.46480736083241564,0,9,0,0,-9
4345,27,25739.936059012765,0.11241218136438715,1,268,9328,2781,11841
4346,26,24376.613253469848,0.28868070494405723,0,6,0,0,-6
4347,19,32020.795660095082,0.05420373014690627,0,5,0,0,-5
4348,33,27453.581255156296,0.058258184722949614,1,585,6227,4408,10050
4349,27,26094.66626876903,0.123653788301873,1,1246,9014,1564,9332
4350,22,25755.380129475052,0.10028204960993298,1,93,10387,1725,12019
4351,38,31903.19997341889,0.14042654039711508,1,217,9233,1428,10444
4352,29,22463.555204946835,0.17262310442753445,1,48,5484,1543,6979
4353,75,23175.260965913432,0.07911004490579723,0,18,0,0,-18
4354,22,111905.5530323699,0.014246473373135558,0,43,0,0,-43
4355,33,23204.855064211224,0.262556003744117,1,24,5318,1868,7162
4356,21,21616.98269555879,0.09690684317271665,1,124,6193,2433,8502
4357,73,25741.682990636447,0.11513543770425058,1,35,5898,1416,7279
4358,20,26092.908576843285,0.14086512910859986,1,426,12726,1398,13698
4359,23,24625.76749471091,0.3617531552739307,0,92,0,0,-92
4360,49,35954.26372193268,0.1661769544064185,0,174,0,0,-174
4361,36,30102.964659289268,0.14910331665430088,1,297,7826,1688,9217
4362,24,28302.522510443065,0.16723055020844668,0,0,0,0,0
4363,21,32256.367425310928,0.034361536699085087,1,450,5581,1972,7103
4364,20,25904.67110135779,0.2269162011819001,1,275,34129,1503,35357
4365,27,31465.13799113417,0.37700220390148115,1,584,7174,2530,9120
4366,49,23467.561131862098,0.1024254359144891,1,34,5360,1407,6733
4367,22,20063.338711915032,0.16844871133959785,1,888,6680,2168,7960
4368,32,25594.203419587047,0.011536176758083974,1,435,9084,1648,10297
4369,20,28941.81994369044,0.04669630382154892,1,30,5563,2275,7808
4370,58,21033.009940350985,0.12007836022109297,0,13,0,0,-13
4371,45,93399.50248124525,0.16087369661618042,0,9,0,0,-9
4372,20,36010.12997989429,0.030862353065780928,1,1186,9563,1424,9801
4373,39,26302.382246034056,0.029975168187521148,1,376,8812,2176,10612
4374,51,20759.14852368719,0.21314745970445514,1,1684,9978,1872,10166
4375,64,20052.61475550238,0.25765200580432956,1,188,5452,2022,7286
4376,29,20662.099274355725,0.1321574300679765,0,2,0,0,-2
4377,23,31926.10155399409,0.17446693988369938,0,37,0,0,-37
4378,34,195848.84232305828,0.1233213746915726,0,106,0,0,-106
4379,45,29903.415791039213,0.07830037111441158,1,834,5277,1670,6113
4380,75,27082.786605546244,0.036423753336438276,1,847,5447,1903,6503
4381,74,41991.93594306291,0.021823357978648514,1,117,12182,1961,14026
4382,36,20311.453949288287,0.016944400270228088,1,267,6209,1956,7898
4383,27,21421.89602921218,0.0536993262798709,0,11,0,0,-11
4384,18,23724.856456110665,0.20414413760543282,1,368,5246,2141,7019
4385,29,26744.15811660003,0.17726204307741536,1,510,5705,2916,8111
4386,51,138598.97168913577,0.21567625007743826,1,84,7429,1657,9002
4387,51,20633.245998743187,0.08396288032954916,0,48,0,0,-48
4388,45,20612.22760482798,0.032504747442718904,1,134,8422,1544,9832
4389,21,24587.60564834769,0.021995117603483532,1,143,7633,1451,8941
4390,67,21145.49552438485,0.11983093659542812,1,550,32355,1456,33261
4391,43,26088.959144382166,0.02731167163893162,1,1031,6294,1524,6787
4392,32,29479.4951565122,0.13915573700068987,0,75,0,0,-75
4393,28,55663.762140378734,0.4028616909810598,0,38,0,0,-38
4394,61,20331.419789621756,0.18793441689744328,0,26,0,0,-26
4395,58,35294.90428063093,0.04558257947410595,1,584,10440,1556,11412
4396,57,26517.198742122597,0.11714719075286992,1,626,5836,1358,6568
4397,35,24724.92176226901,0.4358897024723261,0,35,0,0,-35
4398,74,31501.01362708582,0.12997751440269364,1,187,7021,1643,8477
4399,27,27665.637221401073,0.04735595989596067,1,330,6386,1518,7574
4400,26,22688.918320777393,0.3133577243356793,1,255,12387,1432,13564
4401,21,20892.087726895043,0.015131395469570078,0,89,0,0,-89
4402,65,23177.070583346307,0.1006433318387011,1,1482,8277,2514,9309
4403,46,21857.91032494921,0.16977016584536614,1,220,7374,3701,10855
4404,39,20435.836942943573,0.10701076265865793,1,550,5896,2891,8237
4405,64,22807.60007334791,0.3394321397058851,0,15,0,0,-15
4406,38,88187.71638495516,0.43003127199464775,1,542,17138,1462,18058
4407,74,61451.82968515587,0.20270415468977418,0,4,0,0,-4
4408,26,26272.242069506774,0.017036622451975784,1,26,29116,1413,30503
4409,67,22330.813620685727,0.08904924982721907,1,2260,7670,1812,7222
4410,31,34150.66206160062,0.00502727984594421,1,459,9338,2148,11027
4411,36,22726.93679098557,0.13932597533438285,0,43,0,0,-43
4412,26,32714.093897087965,0.06155102415795864,1,537,13730,1349,14542
4413,35,64556.608295177735,0.1226231919635007,1,72,7182,3310,10420
4414,20,59465.92536299311,0.14914924756615783,0,27,0,0,-27
4415,19,20693.18229265402,0.07943458479263656,1,1214,6659,1586,7031
4416,51,20715.2768290097,0.14535709536360567,1,286,5364,1613,6691
4417,31,20738.456343402184,0.2269062193811636,1,94,8234,1402,9542
4418,34,24767.730590353854,0.4171029791523929,1,662,6838,1942,8118
4419,74,20598.34624190371,0.216392797316996,1,516,7885,1450,8819
4420,42,21699.30183136408,0.1222166638347841,1,1736,5776,2168,6208
4421,35,25998.42598603902,0.03647050581934129,1,738,7032,1415,7709
4422,27,24129.27496387474,0.083059586106344,1,1084,5847,1570,6333
4423,69,73022.1371119951,0.0341018312147106,1,135,7491,1687,9043
4424,31,24268.307041198015,0.1754191321041194,0,13,0,0,-13
4425,20,23676.704952357002,0.025910138068904433,1,269,6973,2641,9345
4426,33,33041.02096968942,0.09843288649856557,1,960,7815,1385,8240
4427,31,27916.019922847154,0.07568188629395718,0,66,0,0,-66
4428,55,49723.07000452298,0.24305137334894372,0,142,0,0,-142
4429,23,20160.422680185362,0.007170359210419323,1,764,5906,1464,6606
4430,22,67415.18539839603,0.0439108837009727,1,596,6015,4517,9936
4431,25,60526.11846114762,0.012675300286903718,0,17,0,0,-17
4432,56,25068.409679536257,0.05231108139785769,1,3627,8165,1878,6416
4433,38,25728.96373593424,0.31861626896418127,1,274,7718,2818,10262
4434,35,25717.178069462858,0.0073207433178136645,1,341,11734,1343,12736
4435,38,27137.233677759963,0.06431584599766568,1,677,11613,1650,12586
4436,66,67931.40942851001,0.12023022924423035,0,98,0,0,-98
4437,48,32331.145305440874,0.012427459159861428,1,382,6980,1409,8007
4438,37,45445.89275565964,0.12630140335025358,1,275,6992,1965,8682
4439,44,61468.244165084805,0.005226712476954545,0,13,0,0,-13
4440,46,86862.52280000286,0.27589808872434646,0,58,0,0,-58
4441,66,23149.13204760279,0.3565799427481096,0,3,0,0,-3
4442,19,21921.270079423968,0.3477042918253019,0,176,0,0,-176
4443,37,41034.98810695839,0.38158826210257346,1,121,6228,1358,7465
4444,23,63421.69669626766,0.10894832531159328,1,489,11776,1541,12828
4445,20,20122.728562081586,0.04662503373767623,1,1521,5291,1355,5125
4446,18,41731.71982917769,0.0001880320625322258,1,388,14254,1613,15479
4447,27,20257.767310161027,0.12839813468763323,0,25,0,0,-25
4448,24,30276.996835779144,0.053324130890039186,1,489,25909,1467,26887
4449,19,21160.25992964718,0.00018796209730955352,1,156,5886,1710,7440
4450,45,33078.999593780136,0.22336645716432119,0,95,0,0,-95
4451,61,23418.892582742315,0.0025160855722621933,1,186,6578,1776,8168
4452,21,21320.990230562216,0.051603963566535245,1,1491,6816,1710,7035
4453,68,26667.99863808888,0.06370624675188012,1,504,6132,1609,7237
4454,33,25605.292705976743,0.05789530821320047,0,31,0,0,-31
4455,19,24063.006803026405,0.05489656033538057,1,196,63991,2050,65845
4456,22,21274.525835527864,0.12070847810110605,1,483,9003,1820,10340
4457,64,43936.27003782837,0.012941188629582951,1,171,5279,2220,7328
4458,43,26878.151009378333,0.19744585966378903,1,262,13921,3148,16807
4459,28,32890.90260370007,0.473290237434992,1,554,11076,1472,11994
4460,20,25402.168404546446,0.08356507481113372,1,159,9705,1346,10892
4461,63,22803.072945240452,0.04089915349808822,0,33,0,0,-33
4462,42,23473.223812774813,0.14124656228365615,1,1932,11432,1347,10847
4463,57,43148.596588733926,0.0924553422322834,1,199,5867,2171,7839
4464,26,36096.75082659092,0.013830841599671708,1,114,9026,1931,10843
4465,31,23738.207400040665,0.20528292754835697,0,42,0,0,-42
4466,59,25048.19420338272,0.14722910881076468,1,77,6128,1768,7819
4467,36,21412.37835992155,0.07444439386638182,1,242,10315,3105,13178
4468,70,20669.486326595765,0.0438765708910513,0,0,0,0,0
4469,21,54135.46054583954,0.0002869835276046514,1,732,7999,2494,9761
4470,20,23574.533917162928,0.08234773933594339,0,137,0,0,-137
4471,24,27091.835710861164,0.019514871129028576,1,123,14317,1437,15631
4472,32,37624.29115818867,0.18592438449788345,1,867,15151,2664,16948
4473,18,44998.30832756969,0.20021215595003625,0,105,0,0,-105
4474,45,21250.89207116662,0.16464005546546032,1,1348,6606,3280,8538
4475,54,29919.163214496515,0.011147411240832409,1,1039,10021,3881,12863
4476,74,23137.13578363212,0.23400954186279502,1,388,7805,1599,9016
4477,22,30343.74056111666,0.3838485526234644,1,200,8308,1794,9902
4478,70,27366.80843806142,0.04101337383418259,1,24,6943,3340,10259
4479,25,21062.715117887306,0.03763535300856432,1,364,5880,2440,7956
4480,48,22712.434172447043,0.046710543920453165,1,267,9476,1452,10661
4481,21,22831.718249265195,0.2207884801630683,0,8,0,0,-8
4482,75,21723.153868088062,0.18353515575183815,1,209,5651,1489,6931
4483,55,20363.7387049433,0.07899796226192721,1,139,7068,1526,8455
4484,47,23579.13485066416,0.01857931725623405,0,5,0,0,-5
4485,49,30451.24058008384,0.03304277611726495,1,985,8222,2094,9331
4486,20,30432.416210575167,0.01870322131786449,1,1001,9731,2755,11485
4487,34,22814.353921196092,0.17701469577676837,1,2269,8078,1393,7202
4488,52,28577.38946010879,0.054959602002935634,1,328,13494,1430,14596
4489,52,26083.381290837147,0.20289808529379255,1,236,7203,1403,8370
4490,53,20037.417524324024,0.1259071737032703,1,152,6034,1377,7259
4491,39,22324.532013868993,0.03290968570499923,0,13,0,0,-13
4492,24,22560.564489971894,0.04958418612042285,1,243,8994,1619,10370
4493,53,34263.44660453034,0.1977210548435439,1,224,18650,2082,20508
4494,18,25789.84803347048,0.08977113166467678,1,755,5883,1845,6973
4495,58,33734.8145350311,0.021397022550680687,1,220,8295,1792,9867
4496,19,34248.76007977152,0.08030308354097418,1,122,11093,1450,12421
4497,75,32506.989218468298,0.22832965438988434,1,848,7276,1338,7766
4498,69,20482.3811031606,0.05220821466898144,1,158,9822,3092,12756
4499,27,23914.2021232071,0.07804872039345423,1,787,7571,1346,8130
4500,20,20333.876183830245,0.012513919138073147,0,41,0,0,-41
4501,33,24874.596817681035,0.0821751492067853,1,148,5292,1367,6511
4502,63,76599.0244859482,0.07783076565577081,1,24,6123,1422,7521
4503,74,34155.20252491393,0.011967589766722448,1,833,5692,1736,6595
4504,75,25047.97351542906,0.10752396779921422,1,235,12473,1367,13605
4505,19,25339.79073440222,0.07919582552447149,1,284,26467,1639,27822
4506,31,23463.978482815008,0.3073707077744001,1,172,8147,3945,11920
4507,31,21670.092269952325,0.07532169996100167,1,306,8736,1665,10095
4508,18,50580.03739886309,0.03700230986864533,0,56,0,0,-56
4509,34,26095.556965718206,0.3134258884949049,1,266,6677,2492,8903
4510,24,22577.84120001833,0.09063852343540287,0,40,0,0,-40
4511,33,20004.36388752276,0.06838031400997738,1,823,46867,1743,47787
4512,49,34933.49594858194,0.17664448118550163,1,780,5844,1393,6457
4513,51,20690.795346798055,0.2230820868187477,1,1368,8997,2930,10559
4514,26,22747.88175475942,0.04477129707689125,0,23,0,0,-23
4515,29,54311.226093227655,0.14649706997955858,1,255,9602,1492,10839
4516,25,23558.765900670533,0.03803660482312021,1,1116,5848,1707,6439
4517,22,55753.973164126444,0.328043705107751,0,65,0,0,-65
4518,22,23743.762954169848,0.026829700481567575,1,77,12767,3101,15791
4519,26,26576.6253332465,0.347690207782638,0,16,0,0,-16
4520,25,33686.10049049984,0.04537127494828821,1,186,6078,1671,7563
4521,70,21212.202125053464,0.2841551676619348,1,423,5682,1401,6660
4522,20,31842.51855017119,0.1372370964860127,0,11,0,0,-11
4523,24,58864.56650998042,0.13633907590849645,1,948,5455,1394,5901
4524,18,24241.20916132957,0.004517806592838472,1,823,5810,1609,6596
4525,55,123498.75297158089,0.30258344865102665,0,74,0,0,-74
4526,42,21036.088804120118,0.011214086823477338,1,1245,6598,1913,7266
4527,29,26173.80544469514,0.1329674372569628,1,25,14472,2726,17173
4528,43,50850.688477141324,0.058111838126531666,1,292,6958,1916,8582
4529,49,31822.460051186394,0.40003807980932526,1,914,6280,1677,7043
4530,29,30984.492041007372,0.03209904498648909,1,486,14904,2340,16758
4531,35,22107.607909283637,0.1109840704283542,1,410,6211,1640,7441
4532,19,43901.98023793944,0.43825391129365654,1,789,7459,2807,9477
4533,62,21522.81906489141,0.19680436790994524,1,380,6553,1721,7894
4534,58,20518.251098643,0.03928705424487518,1,568,6405,1481,7318
4535,29,21495.937730263795,0.01915156773267819,1,134,5562,1608,7036
4536,40,24679.444057959845,0.01845364280517242,0,151,0,0,-151
4537,19,39020.903511850214,0.03685120418696591,0,7,0,0,-7
4538,73,20573.382475093636,0.26073322139717786,1,313,35666,1998,37351
4539,45,20263.765723007295,0.12294192847892907,1,2110,6484,1643,6017
4540,58,32082.101382698176,0.010822709789516117,1,177,5371,2270,7464
4541,23,20458.625577290702,0.07312816211007538,1,200,143668,1914,145382
4542,47,27081.2305976289,0.09804539769305086,1,602,14160,1615,15173
4543,45,41455.51976767742,0.00951314718549171,1,628,9099,1333,9804
4544,21,45970.54083086768,0.021624521800123524,1,82,5421,1732,7071
4545,35,23129.452723531675,0.12298303166219092,1,203,6310,1351,7458
4546,51,23331.067452481613,0.25438555407009733,0,29,0,0,-29
4547,18,22249.335034901997,0.1704672552197253,0,4,0,0,-4
4548,19,26021.8849332787,0.09033138088639082,0,44,0,0,-44
4549,22,21669.919759215532,0.1706555024644217,0,19,0,0,-19
4550,27,33057.48622969033,0.07943323127570524,0,210,0,0,-210
4551,29,22426.989296941814,0.014757238311188303,1,413,8517,1413,9517
4552,72,21652.871648710043,0.09920359005479872,0,472,0,0,-472
4553,33,28559.9346364508,0.14460671263732966,0,2,0,0,-2
4554,30,28531.722675610545,0.30785803245598087,1,471,7652,1673,8854
4555,55,22417.857432172335,0.11091427593507619,1,193,5364,1423,6594
4556,46,25352.31711304364,0.10216442145190163,1,305,18414,1519,19628
4557,45,82263.51157522453,0.18129077622557094,1,383,18058,1884,19559
4558,27,39632.01454369222,0.013263055237864432,1,726,17008,2249,18531
4559,39,26793.704266092343,0.06517779245162914,1,223,5502,1765,7044
4560,73,25046.039998105996,0.09955402374035051,1,296,13681,2763,16148
4561,60,20071.24905472585,0.17551287382581618,1,47,5834,1362,7149
4562,27,24135.018573896097,0.052241511317486146,1,403,14441,1780,15818
4563,18,39183.94204110205,0.03742575500056561,1,751,6553,1534,7336
4564,19,29784.89504739128,0.39352201546359133,0,55,0,0,-55
4565,70,26638.779836334263,0.20037786687377396,1,1326,6194,2658,7526
4566,42,31964.653322680384,0.05183790612193851,0,109,0,0,-109
4567,20,26392.40692955698,0.05016884056550156,1,199,6191,2968,8960
4568,51,27752.841595686798,0.24349704465999228,1,200,6056,2043,7899
4569,23,21813.393748071576,0.17200667340937065,1,78,6003,1413,7338
4570,70,23718.833379163934,0.24215495629487843,0,39,0,0,-39
4571,31,76476.86545392034,0.10080856709792242,1,1460,6159,2181,6880
4572,40,42464.48790414794,0.3976824824069532,1,227,5541,1587,6901
4573,50,25218.95201111742,0.04853265424808121,1,710,8033,2042,9365
4574,29,22249.008748616878,0.05930545226632498,1,384,9519,1403,10538
4575,45,23078.907087693926,0.06735644825357456,0,0,0,0,0
4576,31,28791.459118981034,0.005875903841842255,0,29,0,0,-29
4577,33,23445.33455103653,0.13450074435462084,1,622,6413,1938,7729
4578,58,21098.43346883951,0.031501145318543075,0,15,0,0,-15
4579,18,32207.825937401034,0.06904634409124817,0,5,0,0,-5
4580,49,24695.86580426269,0.11269744433467391,1,2382,6079,1747,5444
4581,56,20326.57116057577,0.1479066027974184,1,308,16387,1436,17515
4582,60,23335.34609999281,0.3474707642096145,0,43,0,0,-43
4583,19,24498.747338180227,0.29953548921409534,1,389,15754,3105,18470
4584,20,31381.454303723513,0.12873119596040858,1,92,18400,5004,23312
4585,71,63022.163334858014,0.21810418630514564,1,281,5420,1356,6495
4586,20,31420.971433120263,0.16334261462814617,1,780,29998,1408,30626
4587,21,21061.09374221801,0.03521792445775994,1,702,5754,1426,6478
4588,27,23058.646990714868,0.002439652752370786,1,1138,7074,2632,8568
4589,61,20020.818568277624,0.05060750886183479,0,202,0,0,-202
4590,25,27767.653896086867,0.06818932615325313,0,24,0,0,-24
4591,52,21679.01256255448,0.051495440485490464,0,22,0,0,-22
4592,39,23620.158480519232,0.009222152241499028,1,316,5303,2507,7494
4593,45,23124.267290748045,0.033919904726029605,1,407,9677,2409,11679
4594,64,22459.755826605044,0.14393522312231133,1,327,9510,2234,11417
4595,19,23813.317299702405,0.3671758340789338,1,295,7698,1526,8929
4596,29,63483.27799483098,0.1258301005128677,0,0,0,0,0
4597,57,36856.81311738139,0.29535783952671674,0,200,0,0,-200
4598,64,24178.535302636905,0.07929412661354363,0,9,0,0,-9
4599,68,48155.22913457856,0.16359556537551967,1,399,6239,2353,8193
4600,63,22823.400657219314,0.037076074166742246,1,747,7117,1477,7847
4601,54,52854.38062406913,0.059872751426109934,1,662,5512,1364,6214
4602,26,22786.245104531667,0.16988333775616857,1,300,7051,1476,8227
4603,28,28894.12679585105,0.016936622269071402,1,168,5399,1847,7078
4604,29,25768.89330039697,0.016168176438438823,1,246,6284,1529,7567
4605,20,85542.76498787878,0.1179134972712733,1,28,12156,1345,13473
4606,31,33367.512758846075,0.273210213150358,0,10,0,0,-10
4607,30,34027.265633151546,0.10936528350291876,1,1209,6913,1491,7195
4608,33,20262.787510249163,0.002587799261414656,1,227,12748,1336,13857
4609,56,37770.21664833828,0.08428290735192481,1,1718,8417,1353,8052
4610,53,51621.15191210883,0.0008126705349132804,1,334,12342,1611,13619
4611,47,22422.91860407492,0.2807169841796603,1,1754,17955,2048,18249
4612,34,21179.816139795832,0.09806019229329044,0,19,0,0,-19
4613,68,25689.386978833765,0.0872512601795372,0,14,0,0,-14
4614,67,25534.413963225783,0.1796229534997819,1,449,14511,1821,15883
4615,73,61603.27462443393,0.3528403834972695,0,70,0,0,-70
4616,41,29656.580546377445,0.12547477181387623,0,16,0,0,-16
4617,19,29464.900264737866,0.04146231460940393,1,987,6218,1440,6671
4618,53,25077.16354814822,0.13601092627887504,1,363,7614,1707,8958
