ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
2032,0,0,27,0,-27
2033,1,0,68,0,-68
2034,1,1,173,1232,1059
2035,1,1,474,1397,923
2036,1,0,0,0,0
2037,1,1,403,2420,2017
2038,1,0,109,0,-109
2039,1,0,7,0,-7
2040,1,0,0,0,0
2041,1,0,21,0,-21
2042,1,0,32,0,-32
2043,0,0,6,0,-6
2044,1,0,95,0,-95
2045,1,1,203,1289,1086
2046,1,1,209,1985,1776
2047,1,0,101,0,-101
2048,1,0,1,0,-1
2049,1,0,40,0,-40
2050,0,0,106,0,-106
2051,0,0,54,0,-54
2052,1,1,1033,2415,1382
2053,1,1,494,1414,920
2054,1,1,1904,1856,-48
2055,1,1,972,1275,303
2056,1,0,43,0,-43
2057,1,1,829,2140,1311
2058,1,0,62,0,-62
2059,1,0,68,0,-68
2060,1,1,144,3711,3567
2061,1,0,12,0,-12
2062,0,0,140,0,-140
2063,0,0,50,0,-50
2064,1,1,230,1587,1357
2065,0,0,93,0,-93
2066,1,0,50,0,-50
2067,0,0,32,0,-32
2068,1,1,290,1573,1283
2069,1,0,4,0,-4
2070,1,0,206,0,-206
2071,0,0,17,0,-17
2072,1,0,17,0,-17
2073,0,0,13,0,-13
2074,1,1,316,1935,1619
2075,1,0,25,0,-25
2076,0,0,111,0,-111
2077,1,0,17,0,-17
2078,0,0,18,0,-18
2079,0,0,23,0,-23
2080,1,0,21,0,-21
2081,0,0,30,0,-30
2082,0,0,6,0,-6
2083,1,1,1339,1543,204
2084,1,0,89,0,-89
2085,1,0,11,0,-11
2086,0,0,20,0,-20
2087,1,0,33,0,-33
2088,0,0,2,0,-2
2089,1,1,960,1324,364
2090,0,0,39,0,-39
2091,1,0,253,0,-253
2092,1,1,293,1231,938
2093,0,0,89,0,-89
2094,0,0,17,0,-17
2095,0,0,26,0,-26
2096,0,0,20,0,-20
2097,1,0,299,0,-299
2098,0,0,48,0,-48
2099,1,1,240,1373,1133
2100,1,0,104,0,-104
2101,1,1,2322,2018,-304
2102,0,0,47,0,-47
2103,0,0,28,0,-28
2104,0,0,3,0,-3
2105,1,1,508,4672,4164
2106,0,0,144,0,-144
2107,1,0,6,0,-6
2108,0,0,78,0,-78
2109,1,1,188,1362,1174
2110,0,0,4,0,-4
2111,0,0,71,0,-71
2112,0,0,111,0,-111
2113,0,0,77,0,-77
2114,1,0,87,0,-87
2115,0,0,57,0,-57
2116,0,0,8,0,-8
2117,1,1,170,1307,1137
2118,1,0,47,0,-47
2119,0,0,23,0,-23
2120,1,0,27,0,-27
2121,1,1,1571,1719,148
2122,1,1,380,1204,824
2123,1,1,1650,1272,-378
2124,1,0,16,0,-16
2125,1,1,202,1686,1484
2126,1,1,803,1309,506
2127,1,0,14,0,-14
2128,1,0,100,0,-100
2129,0,0,8,0,-8
2130,1,0,30,0,-30
2131,1,1,287,1232,945
2132,1,1,97,1323,1226
2133,1,0,24,0,-24
2134,0,0,2,0,-2
2135,1,1,205,1328,1123
2136,1,1,690,1485,795
2137,0,0,52,0,-52
2138,0,0,222,0,-222
2139,1,0,228,0,-228
2140,0,0,118,0,-118
2141,1,0,0,0,0
2142,0,0,33,0,-33
2143,1,0,2,0,-2
2144,0,0,177,0,-177
2145,1,0,18,0,-18
2146,0,0,25,0,-25
2147,0,0,1,0,-1
2148,0,0,81,0,-81
2149,0,0,44,0,-44
2150,0,0,59,0,-59
2151,0,0,4,0,-4
2152,0,0,154,0,-154
2153,1,1,216,1352,1136
2154,0,0,7,0,-7
2155,1,0,54,0,-54
2156,0,0,73,0,-73
2157,0,0,11,0,-11
2158,0,0,4,0,-4
2159,0,0,3,0,-3
2160,0,0,41,0,-41
2161,0,0,62,0,-62
2162,1,1,47,1241,1194
2163,1,0,11,0,-11
2164,0,0,36,0,-36
2165,0,0,10,0,-10
2166,1,1,88,1506,1418
2167,1,0,68,0,-68
2168,0,0,8,0,-8
2169,1,0,97,0,-97
2170,1,0,9,0,-9
2171,0,0,4,0,-4
2172,0,0,17,0,-17
2173,0,0,9,0,-9
2174,1,1,163,1448,1285
2175,1,1,241,1597,1356
2176,0,0,41,0,-41
2177,0,0,32,0,-32
2178,1,1,772,1845,1073
2179,1,0,171,0,-171
2180,0,0,11,0,-11
2181,1,0,37,0,-37
2182,0,0,100,0,-100
2183,1,1,226,1482,1256
2184,0,0,27,0,-27
2185,0,0,82,0,-82
2186,1,0,43,0,-43
2187,0,0,96,0,-96
2188,1,0,25,0,-25
2189,0,0,40,0,-40
2190,1,1,642,1947,1305
2191,0,0,41,0,-41
2192,1,0,73,0,-73
2193,1,1,738,1543,805
2194,1,0,16,0,-16
2195,0,0,32,0,-32
2196,1,0,20,0,-20
2197,1,0,32,0,-32
2198,1,0,156,0,-156
2199,1,1,458,2392,1934
2200,0,0,116,0,-116
2201,1,1,342,1373,1031
2202,1,0,3,0,-3
2203,0,0,43,0,-43
2204,1,1,558,2153,1595
2205,1,0,1,0,-1
2206,0,0,75,0,-75
2207,1,0,38,0,-38
2208,0,0,163,0,-163
2209,0,0,56,0,-56
2210,0,0,24,0,-24
2211,1,0,22,0,-22
2212,0,0,43,0,-43
2213,0,0,3,0,-3
2214,1,1,143,1492,1349
2215,1,1,158,1240,1082
2216,0,0,31,0,-31
2217,1,1,600,1756,1156
2218,1,0,26,0,-26
2219,1,1,1067,1470,403
2220,1,0,17,0,-17
2221,1,1,224,1218,994
2222,0,0,119,0,-119
2223,1,0,85,0,-85
2224,0,0,71,0,-71
2225,0,0,53,0,-53
2226,1,0,27,0,-27
2227,0,0,61,0,-61
2228,0,0,33,0,-33
2229,1,0,65,0,-65
2230,1,1,337,1680,1343
2231,0,0,2,0,-2
2232,0,0,123,0,-123
2233,1,1,1108,1212,104
2234,1,1,642,1294,652
2235,0,0,28,0,-28
2236,1,0,24,0,-24
2237,0,0,106,0,-106
2238,1,1,478,2469,1991
2239,1,0,5,0,-5
2240,0,0,13,0,-13
2241,1,1,14,2724,2710
2242,1,1,1967,1288,-679
2243,0,0,13,0,-13
2244,0,0,8,0,-8
2245,1,0,14,0,-14
2246,0,0,10,0,-10
2247,0,0,28,0,-28
2248,0,0,18,0,-18
2249,0,0,8,0,-8
2250,0,0,17,0,-17
2251,1,1,818,1659,841
2252,1,0,7,0,-7
2253,0,0,14,0,-14
2254,1,1,303,1378,1075
2255,0,0,70,0,-70
2256,1,1,42,1631,1589
2257,0,0,74,0,-74
2258,0,0,103,0,-103
2259,0,0,12,0,-12
2260,0,0,102,0,-102
2261,1,1,354,1403,1049
2262,0,0,2,0,-2
2263,1,1,220,1724,1504
2264,1,0,103,0,-103
2265,1,1,313,1527,1214
2266,1,1,97,1902,1805
2267,0,0,13,0,-13
2268,0,0,157,0,-157
2269,1,0,42,0,-42
2270,0,0,109,0,-109
2271,0,0,14,0,-14
2272,1,0,27,0,-27
2273,1,1,372,1853,1481
2274,0,0,10,0,-10
2275,0,0,69,0,-69
2276,1,0,56,0,-56
2277,0,0,25,0,-25
2278,1,1,200,4072,3872
2279,1,1,1632,1669,37
2280,0,0,39,0,-39
2281,0,0,182,0,-182
2282,0,0,8,0,-8
2283,1,1,87,3369,3282
2284,1,1,364,1404,1040
2285,1,0,17,0,-17
2286,1,0,312,0,-312
2287,1,0,68,0,-68
2288,1,0,101,0,-101
2289,0,0,6,0,-6
2290,1,1,1165,1350,185
2291,1,1,93,1672,1579
2292,1,0,90,0,-90
2293,0,0,48,0,-48
2294,0,0,32,0,-32
2295,1,1,94,1308,1214
2296,0,0,21,0,-21
2297,0,0,11,0,-11
2298,1,0,55,0,-55
2299,0,0,42,0,-42
2300,1,0,123,0,-123
2301,1,1,255,6558,6303
2302,1,0,21,0,-21
2303,1,0,70,0,-70
2304,1,1,215,1204,989
2305,1,0,11,0,-11
2306,0,0,39,0,-39
2307,0,0,2,0,-2
2308,1,0,34,0,-34
2309,1,0,26,0,-26
2310,1,0,71,0,-71
2311,1,0,4,0,-4
2312,1,0,90,0,-90
2313,1,1,1871,1887,16
2314,1,0,59,0,-59
2315,1,1,1308,1307,-1
2316,0,0,50,0,-50
2317,1,0,89,0,-89
2318,0,0,148,0,-148
2319,0,0,10,0,-10
2320,1,0,21,0,-21
2321,1,0,26,0,-26
2322,0,0,126,0,-126
2323,1,0,10,0,-10
2324,1,0,22,0,-22
2325,1,1,855,1339,484
2326,0,0,144,0,-144
2327,0,0,2,0,-2
2328,0,0,19,0,-19
2329,1,0,37,0,-37
2330,0,0,99,0,-99
2331,1,0,116,0,-116
2332,0,0,33,0,-33
2333,0,0,1,0,-1
2334,0,0,19,0,-19
2335,0,0,30,0,-30
2336,1,0,18,0,-18
2337,0,0,103,0,-103
2338,1,1,121,1332,1211
2339,1,0,31,0,-31
2340,0,0,6,0,-6
2341,0,0,65,0,-65
2342,1,1,368,1297,929
2343,1,0,14,0,-14
2344,0,0,18,0,-18
2345,1,1,566,1856,1290
2346,0,0,18,0,-18
2347,1,1,35,1299,1264
2348,0,0,12,0,-12
2349,1,0,80,0,-80
2350,0,0,72,0,-72
2351,1,0,64,0,-64
2352,0,0,19,0,-19
2353,1,0,20,0,-20
2354,1,1,38,1497,1459
2355,1,0,262,0,-262
2356,1,1,40,1213,1173
2357,0,0,6,0,-6
2358,1,0,114,0,-114
2359,0,0,123,0,-123
2360,0,0,71,0,-71
2361,1,0,3,0,-3
2362,1,1,1123,1271,148
2363,0,0,11,0,-11
2364,0,0,27,0,-27
2365,0,0,25,0,-25
2366,0,0,75,0,-75
2367,0,0,29,0,-29
2368,0,0,156,0,-156
2369,0,0,25,0,-25
2370,1,1,156,1580,1424
2371,1,1,265,1272,1007
2372,1,0,47,0,-47
2373,0,0,54,0,-54
2374,1,0,9,0,-9
2375,0,0,4,0,-4
2376,1,1,879,1751,872
2377,0,0,28,0,-28
2378,1,0,29,0,-29
2379,1,1,223,1200,977
2380,0,0,28,0,-28
2381,0,0,60,0,-60
2382,1,1,994,1358,364
2383,1,1,183,1400,1217
2384,1,1,112,1336,1224
2385,0,0,50,0,-50
2386,1,1,635,1361,726
2387,1,1,401,1232,831
2388,0,0,29,0,-29
2389,1,1,1582,1377,-205
2390,1,1,231,2081,1850
2391,1,1,267,1530,1263
2392,0,0,6,0,-6
2393,0,0,54,0,-54
2394,1,1,1114,1846,732
2395,1,0,29,0,-29
2396,1,0,6,0,-6
2397,1,1,610,1298,688
2398,1,1,525,1282,757
2399,0,0,14,0,-14
2400,0,0,0,0,0
2401,1,0,15,0,-15
2402,1,1,224,1668,1444
2403,1,1,154,1758,1604
2404,1,0,27,0,-27
2405,0,0,17,0,-17
2406,1,0,16,0,-16
2407,1,0,37,0,-37
2408,0,0,78,0,-78
2409,1,1,96,1484,1388
2410,0,0,6,0,-6
2411,1,1,1148,1780,632
2412,0,0,148,0,-148
2413,1,0,8,0,-8
2414,1,1,544,1215,671
2415,0,0,13,0,-13
2416,0,0,50,0,-50
2417,0,0,72,0,-72
2418,1,1,781,1882,1101
2419,0,0,89,0,-89
2420,1,1,165,1532,1367
2421,1,0,46,0,-46
2422,1,1,878,1384,506
2423,0,0,12,0,-12
2424,1,0,8,0,-8
2425,1,1,762,1268,506
2426,1,1,235,1283,1048
2427,1,0,27,0,-27
2428,1,0,37,0,-37
2429,1,0,47,0,-47
2430,0,0,159,0,-159
2431,1,1,512,1317,805
2432,0,0,11,0,-11
2433,1,0,141,0,-141
2434,0,0,43,0,-43
2435,0,0,5,0,-5
2436,1,1,419,2100,1681
2437,1,1,579,1465,886
2438,1,1,1143,1588,445
2439,1,1,651,3076,2425
2440,0,0,58,0,-58
2441,1,0,121,0,-121
2442,1,0,116,0,-116
2443,1,0,33,0,-33
2444,0,0,109,0,-109
2445,1,0,5,0,-5
2446,1,0,3,0,-3
2447,1,0,94,0,-94
2448,1,0,1,0,-1
2449,0,0,5,0,-5
2450,0,0,8,0,-8
2451,0,0,18,0,-18
2452,0,0,35,0,-35
2453,1,1,301,1309,1008
2454,0,0,12,0,-12
2455,0,0,76,0,-76
2456,1,1,491,1852,1361
2457,1,0,26,0,-26
2458,0,0,10,0,-10
2459,0,0,12,0,-12
2460,1,0,37,0,-37
2461,1,1,913,1549,636
2462,0,0,9,0,-9
2463,0,0,8,0,-8
2464,1,1,423,2099,1676
2465,0,0,25,0,-25
2466,0,0,4,0,-4
2467,0,0,0,0,0
2468,1,0,51,0,-51
2469,1,0,33,0,-33
2470,1,1,532,4533,4001
2471,0,0,31,0,-31
2472,1,1,1048,1661,613
2473,0,0,104,0,-104
2474,0,0,8,0,-8
2475,0,0,2,0,-2
2476,0,0,84,0,-84
2477,1,0,25,0,-25
2478,1,0,18,0,-18
2479,1,1,169,1277,1108
2480,0,0,20,0,-20
2481,1,0,77,0,-77
2482,1,1,1982,1378,-604
2483,1,1,725,4369,3644
2484,0,0,10,0,-10
2485,1,0,43,0,-43
2486,1,0,33,0,-33
2487,1,0,27,0,-27
2488,0,0,122,0,-122
2489,0,0,68,0,-68
2490,0,0,88,0,-88
2491,1,0,5,0,-5
2492,0,0,42,0,-42
2493,0,0,1,0,-1
2494,0,0,4,0,-4
2495,1,0,65,0,-65
2496,0,0,50,0,-50
2497,1,0,63,0,-63
2498,0,0,20,0,-20
2499,0,0,140,0,-140
2500,0,0,8,0,-8
2501,0,0,38,0,-38
2502,0,0,11,0,-11
2503,1,1,59,1275,1216
2504,0,0,134,0,-134
2505,1,1,142,1655,1513
2506,1,1,117,1517,1400
2507,1,1,262,1289,1027
2508,0,0,89,0,-89
2509,1,0,1,0,-1
2510,0,0,87,0,-87
2511,1,1,628,1511,883
2512,1,0,86,0,-86
2513,0,0,122,0,-122
2514,0,0,20,0,-20
2515,0,0,74,0,-74
2516,0,0,111,0,-111
2517,1,0,63,0,-63
2518,1,0,34,0,-34
2519,0,0,18,0,-18
2520,1,1,419,1532,1113
2521,1,1,461,1383,922
2522,1,0,41,0,-41
2523,1,0,95,0,-95
2524,1,0,30,0,-30
2525,1,1,2400,1644,-756
2526,1,1,103,1923,1820
2527,0,0,21,0,-21
2528,1,0,119,0,-119
2529,1,1,941,1339,398
2530,0,0,168,0,-168
2531,1,0,62,0,-62
2532,1,0,36,0,-36
2533,0,0,42,0,-42
2534,1,1,760,1749,989
2535,0,0,100,0,-100
2536,1,0,49,0,-49
2537,1,1,381,1281,900
2538,1,1,452,1262,810
2539,1,0,37,0,-37
2540,0,0,10,0,-10
2541,0,0,68,0,-68
2542,1,1,162,1337,1175
2543,0,0,23,0,-23
2544,0,0,20,0,-20
2545,1,1,316,1419,1103
2546,1,1,1236,1215,-21
2547,0,0,89,0,-89
2548,0,0,21,0,-21
2549,0,0,12,0,-12
2550,1,1,771,1368,597
2551,1,0,9,0,-9
2552,1,1,364,1793,1429
2553,0,0,30,0,-30
2554,0,0,64,0,-64
2555,1,0,35,0,-35
2556,0,0,85,0,-85
2557,1,0,97,0,-97
2558,0,0,18,0,-18
2559,1,0,41,0,-41
2560,1,1,486,1990,1504
2561,1,0,2,0,-2
2562,1,0,20,0,-20
2563,1,0,28,0,-28
2564,1,1,649,1522,873
2565,0,0,24,0,-24
2566,1,0,67,0,-67
2567,0,0,40,0,-40
2568,1,0,60,0,-60
2569,0,0,171,0,-171
2570,1,0,0,0,0
2571,1,0,49,0,-49
2572,1,0,84,0,-84
2573,1,1,284,1624,1340
2574,1,0,28,0,-28
2575,1,0,24,0,-24
2576,1,0,7,0,-7
2577,0,0,25,0,-25
2578,1,0,78,0,-78
2579,1,0,41,0,-41
2580,1,0,60,0,-60
2581,0,0,155,0,-155
2582,0,0,3,0,-3
2583,1,1,222,1288,1066
2584,0,0,17,0,-17
2585,0,0,114,0,-114
2586,0,0,14,0,-14
2587,0,0,62,0,-62
2588,1,0,191,0,-191
2589,0,0,19,0,-19
2590,1,1,277,1315,1038
2591,1,1,468,1984,1516
2592,0,0,7,0,-7
2593,0,0,61,0,-61
2594,0,0,47,0,-47
2595,1,0,6,0,-6
2596,1,0,31,0,-31
2597,1,1,317,1714,1397
2598,0,0,26,0,-26
2599,0,0,28,0,-28
2600,1,0,28,0,-28
2601,0,0,34,0,-34
2602,0,0,7,0,-7
2603,1,0,5,0,-5
2604,0,0,6,0,-6
2605,1,1,534,2322,1788
2606,1,0,23,0,-23
2607,0,0,23,0,-23
2608,0,0,7,0,-7
2609,1,1,791,1248,457
2610,1,1,704,1397,693
2611,1,1,441,1452,1011
2612,1,0,25,0,-25
2613,0,0,29,0,-29
2614,0,0,38,0,-38
2615,0,0,31,0,-31
2616,0,0,21,0,-21
2617,0,0,37,0,-37
2618,0,0,9,0,-9
2619,1,0,18,0,-18
2620,0,0,208,0,-208
2621,1,1,53,2222,2169
2622,0,0,107,0,-107
2623,1,0,20,0,-20
2624,1,1,99,1348,1249
2625,1,1,1310,1346,36
2626,1,1,368,1824,1456
2627,0,0,16,0,-16
2628,1,0,0,0,0
2629,0,0,11,0,-11
2630,1,1,834,1550,716
2631,0,0,49,0,-49
2632,0,0,11,0,-11
2633,0,0,53,0,-53
2634,1,1,850,1294,444
2635,0,0,31,0,-31
2636,1,0,76,0,-76
2637,1,1,581,1456,875
2638,0,0,231,0,-231
2639,1,1,243,1413,1170
2640,0,0,1,0,-1
2641,1,0,16,0,-16
2642,1,1,1205,1510,305
2643,1,0,21,0,-21
2644,1,1,235,1350,1115
2645,1,0,5,0,-5
2646,0,0,115,0,-115
2647,0,0,27,0,-27
2648,1,0,37,0,-37
2649,0,0,71,0,-71
2650,1,1,484,1214,730
2651,0,0,1,0,-1
2652,0,0,150,0,-150
2653,0,0,29,0,-29
2654,1,1,459,2045,1586
2655,0,0,77,0,-77
2656,0,0,8,0,-8
2657,1,1,155,1844,1689
2658,0,0,0,0,0
2659,0,0,7,0,-7
2660,0,0,165,0,-165
2661,1,0,29,0,-29
2662,1,1,538,1229,691
2663,0,0,39,0,-39
2664,1,0,20,0,-20
2665,1,0,26,0,-26
2666,0,0,50,0,-50
2667,0,0,15,0,-15
2668,1,1,1079,1397,318
2669,1,1,43,1306,1263
2670,1,1,1760,1696,-64
2671,1,1,350,1669,1319
2672,0,0,56,0,-56
2673,0,0,72,0,-72
2674,1,0,168,0,-168
2675,1,0,25,0,-25
2676,1,1,458,1860,1402
2677,1,0,59,0,-59
2678,1,1,1172,1328,156
2679,1,0,5,0,-5
2680,1,1,493,1308,815
2681,1,1,47,1401,1354
2682,0,0,50,0,-50
2683,0,0,24,0,-24
2684,0,0,4,0,-4
2685,0,0,27,0,-27
2686,1,0,20,0,-20
2687,1,1,599,1321,722
2688,1,1,392,1243,851
2689,0,0,148,0,-148
2690,0,0,22,0,-22
2691,1,0,15,0,-15
2692,1,1,172,1633,1461
2693,0,0,52,0,-52
2694,1,1,2182,1251,-931
2695,1,0,79,0,-79
2696,1,1,429,1632,1203
2697,0,0,11,0,-11
2698,1,1,316,1494,1178
2699,0,0,86,0,-86
2700,0,0,31,0,-31
2701,1,1,455,1212,757
2702,1,0,134,0,-134
2703,1,0,43,0,-43
2704,0,0,8,0,-8
2705,1,0,25,0,-25
2706,1,0,14,0,-14
2707,1,0,6,0,-6
2708,1,0,26,0,-26
2709,0,0,31,0,-31
2710,0,0,228,0,-228
2711,1,0,26,0,-26
2712,1,1,783,2054,1271
2713,0,0,6,0,-6
2714,1,0,22,0,-22
2715,1,1,1057,1388,331
2716,1,1,424,1336,912
2717,1,1,43,1547,1504
2718,0,0,21,0,-21
2719,1,0,60,0,-60
2720,1,0,16,0,-16
2721,1,1,342,1327,985
2722,1,0,24,0,-24
2723,0,0,11,0,-11
2724,0,0,38,0,-38
2725,1,1,1099,1506,407
2726,1,0,51,0,-51
2727,1,0,54,0,-54
2728,0,0,14,0,-14
2729,1,0,24,0,-24
2730,0,0,13,0,-13
2731,0,0,5,0,-5
2732,0,0,27,0,-27
2733,1,1,277,1459,1182
2734,0,0,71,0,-71
2735,0,0,44,0,-44
2736,1,1,449,1504,1055
2737,0,0,38,0,-38
2738,1,1,703,1435,732
2739,1,0,91,0,-91
2740,0,0,44,0,-44
2741,1,0,187,0,-187
2742,1,1,222,1434,1212
2743,1,1,503,1555,1052
2744,0,0,3,0,-3
2745,1,0,6,0,-6
2746,1,1,713,1281,568
2747,1,1,338,1326,988
2748,0,0,44,0,-44
2749,0,0,109,0,-109
2750,0,0,64,0,-64
2751,1,1,921,1422,501
2752,0,0,1,0,-1
2753,1,0,11,0,-11
2754,1,1,714,1243,529
2755,0,0,54,0,-54
2756,0,0,36,0,-36
2757,0,0,197,0,-197
2758,1,1,175,1460,1285
2759,1,0,56,0,-56
2760,0,0,12,0,-12
2761,1,0,33,0,-33
2762,0,0,1,0,-1
2763,0,0,42,0,-42
2764,1,0,25,0,-25
2765,0,0,51,0,-51
2766,1,1,282,1563,1281
2767,1,1,1015,1290,275
2768,1,0,92,0,-92
2769,1,1,424,1267,843
2770,1,0,103,0,-103
2771,0,0,34,0,-34
2772,0,0,33,0,-33
2773,1,0,2,0,-2
2774,0,0,0,0,0
2775,1,1,575,1472,897
2776,1,0,157,0,-157
2777,0,0,12,0,-12
2778,0,0,10,0,-10
2779,0,0,30,0,-30
2780,0,0,48,0,-48
2781,0,0,13,0,-13
2782,1,0,18,0,-18
2783,0,0,53,0,-53
2784,0,0,50,0,-50
2785,1,1,698,1681,983
2786,0,0,10,0,-10
2787,1,1,397,1403,1006
2788,0,0,27,0,-27
2789,1,1,486,1639,1153
2790,1,0,24,0,-24
2791,0,0,106,0,-106
2792,1,0,12,0,-12
2793,1,0,131,0,-131
2794,0,0,9,0,-9
2795,1,1,35,1232,1197
2796,0,0,6,0,-6
2797,0,0,11,0,-11
2798,0,0,94,0,-94
2799,1,1,1621,1306,-315
2800,0,0,15,0,-15
2801,1,0,22,0,-22
2802,1,0,31,0,-31
2803,1,0,34,0,-34
2804,1,0,41,0,-41
2805,0,0,78,0,-78
2806,1,0,78,0,-78
2807,0,0,31,0,-31
2808,1,0,2,0,-2
2809,1,1,377,1409,1032
2810,1,0,74,0,-74
2811,1,1,314,1314,1000
2812,1,1,1090,1255,165
2813,1,1,364,1314,950
2814,1,1,387,3849,3462
2815,1,1,86,1251,1165
2816,1,1,723,1564,841
2817,1,1,1969,1322,-647
2818,0,0,61,0,-61
2819,1,0,23,0,-23
2820,1,0,28,0,-28
2821,1,1,83,1335,1252
2822,0,0,15,0,-15
2823,1,1,1758,1392,-366
2824,1,0,12,0,-12
2825,0,0,36,0,-36
2826,1,0,342,0,-342
2827,0,0,17,0,-17
2828,0,0,134,0,-134
2829,1,0,6,0,-6
2830,0,0,54,0,-54
2831,1,1,639,1600,961
2832,1,1,190,2390,2200
2833,0,0,14,0,-14
2834,1,0,208,0,-208
2835,0,0,39,0,-39
2836,1,1,53,2116,2063
2837,1,0,49,0,-49
2838,0,0,40,0,-40
2839,1,1,735,1301,566
2840,1,1,602,1702,1100
2841,0,0,64,0,-64
2842,1,0,89,0,-89
2843,0,0,30,0,-30
2844,1,1,745,1709,964
2845,1,0,20,0,-20
2846,0,0,7,0,-7
2847,1,0,77,0,-77
2848,1,1,239,1791,1552
2849,0,0,140,0,-140
2850,1,1,168,1338,1170
2851,0,0,17,0,-17
2852,0,0,19,0,-19
2853,0,0,40,0,-40
2854,1,1,1792,2740,948
2855,1,1,210,1293,1083
2856,0,0,24,0,-24
2857,1,1,361,1584,1223
2858,1,0,13,0,-13
2859,0,0,33,0,-33
2860,1,0,69,0,-69
2861,0,0,0,0,0
2862,1,0,75,0,-75
2863,1,0,65,0,-65
2864,0,0,17,0,-17
2865,0,0,53,0,-53
2866,1,1,483,1708,1225
2867,1,1,149,1219,1070
2868,0,0,25,0,-25
2869,1,0,0,0,0
2870,1,0,73,0,-73
2871,0,0,0,0,0
2872,0,0,78,0,-78
2873,1,0,6,0,-6
2874,0,0,89,0,-89
2875,0,0,0,0,0
2876,1,1,204,3008,2804
2877,1,0,4,0,-4
2878,0,0,7,0,-7
2879,1,1,171,1231,1060
2880,1,1,219,1410,1191
2881,1,0,180,0,-180
2882,0,0,26,0,-26
2883,0,0,31,0,-31
2884,1,0,10,0,-10
2885,0,0,32,0,-32
2886,0,0,12,0,-12
2887,1,1,935,1455,520
2888,1,0,4,0,-4
2889,0,0,116,0,-116
2890,1,1,1489,1741,252
2891,1,1,708,1220,512
2892,0,0,201,0,-201
2893,1,1,799,1219,420
2894,1,0,123,0,-123
2895,0,0,97,0,-97
2896,1,1,292,7086,6794
2897,1,1,361,1561,1200
2898,1,1,761,1667,906
2899,0,0,19,0,-19
2900,0,0,14,0,-14
2901,1,0,86,0,-86
2902,0,0,20,0,-20
2903,0,0,0,0,0
2904,1,1,43,2306,2263
2905,1,1,371,1451,1080
2906,1,1,243,1561,1318
2907,0,0,0,0,0
2908,0,0,16,0,-16
2909,1,0,103,0,-103
2910,1,0,21,0,-21
2911,0,0,14,0,-14
2912,0,0,1,0,-1
2913,1,0,22,0,-22
2914,0,0,22,0,-22
2915,1,0,54,0,-54
2916,1,1,612,1242,630
2917,1,1,511,1734,1223
2918,1,1,693,1648,955
2919,1,0,6,0,-6
2920,1,0,53,0,-53
2921,0,0,52,0,-52
2922,1,1,845,1867,1022
2923,1,0,17,0,-17
2924,0,0,11,0,-11
2925,1,0,9,0,-9
2926,0,0,2,0,-2
2927,0,0,56,0,-56
2928,0,0,15,0,-15
2929,1,1,902,1242,340
2930,0,0,1,0,-1
2931,1,1,781,1210,429
2932,1,1,328,1463,1135
2933,0,0,54,0,-54
2934,1,0,33,0,-33
2935,1,1,727,1305,578
2936,1,0,96,0,-96
2937,0,0,39,0,-39
2938,1,1,93,2016,1923
2939,1,1,1968,1659,-309
2940,1,1,598,1479,881
2941,1,1,662,1358,696
2942,1,0,16,0,-16
2943,1,1,674,1244,570
2944,1,0,74,0,-74
2945,0,0,24,0,-24
2946,0,0,104,0,-104
2947,0,0,35,0,-35
2948,1,1,2924,1412,-1512
2949,1,0,3,0,-3
2950,0,0,42,0,-42
2951,0,0,67,0,-67
2952,1,1,1457,1232,-225
2953,1,0,12,0,-12
2954,0,0,15,0,-15
2955,1,1,385,1319,934
2956,1,1,225,1610,1385
2957,1,1,465,1203,738
2958,0,0,95,0,-95
2959,1,0,1,0,-1
2960,0,0,149,0,-149
2961,1,1,887,1468,581
2962,0,0,239,0,-239
2963,0,0,79,0,-79
2964,1,1,898,1226,328
2965,0,0,210,0,-210
2966,1,0,10,0,-10
2967,1,1,1016,1403,387
2968,1,1,400,1530,1130
2969,0,0,22,0,-22
2970,1,1,1054,1730,676
2971,1,0,21,0,-21
2972,0,0,4,0,-4
2973,0,0,48,0,-48
2974,0,0,121,0,-121
2975,0,0,16,0,-16
2976,1,1,178,1265,1087
2977,1,1,168,1488,1320
2978,1,1,658,1719,1061
2979,1,1,66,1214,1148
2980,1,0,75,0,-75
2981,1,0,37,0,-37
2982,0,0,87,0,-87
2983,0,0,5,0,-5
2984,1,1,1518,1576,58
2985,1,0,187,0,-187
2986,1,1,344,2492,2148
2987,0,0,33,0,-33
2988,0,0,25,0,-25
2989,0,0,11,0,-11
2990,0,0,19,0,-19
2991,0,0,58,0,-58
2992,1,0,19,0,-19
2993,0,0,12,0,-12
2994,0,0,15,0,-15
2995,1,1,1458,1457,-1
2996,0,0,10,0,-10
2997,1,1,110,1381,1271
2998,1,0,73,0,-73
2999,0,0,27,0,-27
3000,0,0,19,0,-19
3001,1,0,3,0,-3
3002,0,0,9,0,-9
3003,0,0,10,0,-10
3004,0,0,117,0,-117
3005,0,0,68,0,-68
3006,1,1,204,1296,1092
3007,0,0,30,0,-30
3008,1,1,367,1208,841
3009,1,0,63,0,-63
3010,0,0,8,0,-8
3011,1,1,339,1303,964
3012,1,0,1,0,-1
3013,1,0,47,0,-47
3014,1,1,327,1618,1291
