likes,marked_as_ads,date,text
1647,0,1684735257,"Настоящий чемпион 😅

#vkfootball"
3448,0,1684726200,"Первый сезон в «Барсе» и последний сезон в «Барсе» ✊

#vkfootball"
2626,0,1684715400,"Холанд не рассчитал силу 😂

#vkfootball"
1594,0,1684701675,"Закрыли игровой день ✅

#vkfootball"
2807,0,1684701572,"Дубль Мбаппе дарит «ПСЖ» победу! 👌

#vkfootball"
1344,0,1684699200,"⚡️ «Брайтон» впервые в своей истории вышел в еврокубки! 👇 
 
🤬 Винисиус повздорил с фанатами «Валенсии»: он подбежал к трибуне и показывал на кого-то пальцем, болельщики называли его «дурнем». Матч прерывался на 8 минут, Анчелотти успокаивал бразильца [Superdeporte] 
 
🏴 У «Челси» 1 победа и 7 поражений за 9 игр при Лэмпарде. Остались матчи с «МЮ» и «Ньюкаслом» 
 
🚹 У «Ман Сити» 14 побед с общим счетом 39:9 и одна ничья за последние 15 матчей в АПЛ 
 
⚽️ «Ман Сити» забил 100 голов дома во всех турнирах сезона – больше всех в топ-5 лиг. У «Баварии» 66 мячей, у «МЮ» – 65 
 
💟 «Атлетико» выиграл 4 из 5 последних матчей 
 
🫡 Томас Тухель: «Если «Бавария» упустит титул, я понесу ответственность. Не буду искать оправданий» 
 
🖐 Джанлуиджи Доннарумма: «Нужно быть особенным, немного сумасшедшим, чтобы стать вратарем» 
 
💰 «Челси» предложил «Ювентусу» 80 млн евро за Влаховича. Форвард хочет перейти [ESPN] 
 
👵 С «Ювентуса» могут снять 12 очков завтра. Клуб опустится на 8-е место в Серии А при таком штрафе [Corriere dello Sport] 
 
🤯 Минимум 12 человек погибли в результате давки на стадионе в Сальвадоре, около 500 человек получили медпомощь [BBC] 
 
🏴 Впервые за свою 122-летнюю историю «Брайтон» вышел в еврокубки

#vkfootball"
2506,0,1684697400,"Теперь могут отправить поезд пива в Дортмунд! 😂

#vkfootball"
6993,0,1684695601,"Сложно не согласиться 😎

#vkfootball"
4386,0,1684694060,"«Реал» бросил играть в конце сезона и опустился на 3-е место в Ла Лиге 👋

Винисиус получил первую красную карточку в своей карьере 🟥 

#vkfootball"
6622,0,1684691909,"«Наполи» разобрался с финалистом ЛЧ! 🔝

#vkfootball"
5281,0,1684691281,"Чемпионы подняли трофей над головой! 🏆

#vkfootball"
13628,0,1684689934,"«Боруссии» осталось добыть одну победу, чтобы стать чемпионом Бундеслиги! 💛🖤

#vkfootball"
8006,0,1684688117,"«Ман Сити» и в статусе чемпиона не сбавляет обороты! 🔝

#vkfootball"
2813,0,1684685371,"«Атлетико» добыл разгромную победу! 🔝

#vkfootball"
3512,0,1684684802,"Сегодняшняя скамейка «Манчестер Сити» стоила «горожанам» 477,3 миллиона фунтов! 😎

#vkfootball"
4754,0,1684681529,"Почетный коридор для «Сити» от «Челси» в честь чемпионства «горожан»! 👏👏👏

#vkfootball"
2772,0,1684681203,"Подарок «Лейпцига» для «Дортмунда» 🏆

#vkfootball"
2154,0,1684679400,"Чемпионы в здании 😎

#vkfootball"
1625,0,1684677601,"Никогда такого не было, и вот опять 😏

#vkfootball"
1805,0,1684675800,"В Манчестере гудеть только начинают 🤩

#vkfootball"
1828,0,1684674002,"Напомним, Микель назвал свою собаку «Победа» 🙃

#vkfootball"
1364,0,1684672200,"Ансу сватают в АПЛ 🤔

#vkfootball"
2004,0,1684670402,"Нет ничего вечного 🙃

#vkfootball"
2968,0,1684668600,"Бускетс прощается с «Камп Ноу» после 15 сезонов в клубе 🫡

#vkfootball"
5482,0,1684666802,"На это просто больно смотреть 😭 
 
Так Фирмино попрощался с «Энфилдом» 🫡

#vkfootball"
4416,0,1684665000,"Итоги АПЛ 😏

#vkfootball"
1843,0,1684663201,"35 матчей дома не пропускали 😱

#vkfootball"
4220,0,1684661400,"Фирмино ассистировал Салаху в первом его голе за «Ливерпуль» в 2017 году, а Салах ассистировал Фирмино в последнем его голе на «Энфилде» шесть лет спустя 😍 
 
Конец эпохи 🥺❤

#vkfootball"
2491,0,1684659603,"Лидировать 30 туров и НЕ стать чемпионом 😟

#vkfootball"
1356,0,1684657800,"И зачем было так спешить? 🙃

#vkfootball"
3049,0,1684656002,"Чемпионы Испании получили свой кубок! 😎

#vkfootball"
2751,0,1684654200,"Школа «Барсы» 🔥🏆

#vkfootball"
712,0,1684652404,"Гюндоган откажет «Барселоне» ❌

#vkfootball"
1102,0,1684648803,"В чемпионатах финишная прямая 🔜

#vkfootball"
2698,0,1684645951,"Момент, когда игроки «Манчестер Сити» узнали, что они стали чемпионами АПЛ 🏆

#vkfootball"
1999,0,1684629000,"Каталонцы уже досрочно стали чемпионами. «Реал Сосьедад» занимает 4-е место, набрав 65 баллов. 

#vkfootball"
1631,0,1684616498,"Доброй ночи 😴

#vkfootball"
2850,0,1684616245,"Чемпион Испании терпит поражение 😱

#vkfootball"
3399,0,1684615450,"«Милан» выносит «Сампдорию» 💪

#vkfootball"
748,0,1684613847,"👀 У нас тут накопилось немного новостей 😉
 
#vkfootball"
3756,0,1684611813,"«Горожане» уже отмечают чемпионство!

#vkfootball"
5127,0,1684610185,"Первый сезон Холанда в «Ман Сити»: 
 
📌 чемпион Англии 
 
📌 52 гола (и еще 5 матчей впереди) 
 
📌 финал Лиги чемпионов 
 
📌 финал Кубка Англии"
4262,0,1684609522,"Гвардиола — первый в истории тренер, который выиграл три подряд чемпионства в трех разных клубах 👏 
 
 
«Барселона» : 2009 - 2010 - 2011 
 
«Бавария» : 2014 - 2015 - 2016 
 
«Манчестер Сити» : 2021 - 2022 - 2023"
2782,0,1684609035,"5-й чемпионский титул за 6 сезонов для Гвардиолы и «Манчестер Сити»! 
 
2023: «Манчестер Сити» 
2022: «Манчестер Сити» 
2021: «Манчестер Сити» 
2020: «Ливерпуль» 
2019: «Манчестер Сити» 
2018: «Манчестер Сити» 

#vkfootball"
2270,0,1684608996,"«Манчестер Сити» в девятый раз в своей истории выиграл высший дивизион чемпионата Англии: 
 
🏆 1936/37 
🏆 1967/68 
🏆 2011/12 
🏆 2013/14 
🏆 2017/18 
🏆 2018/19 
🏆 2020/21 
🏆 2021/22 
🏆 2022/23 

Пять из этих трофеев были выиграны под руководством Гвардиолы! 😤

#vkfootball"
2436,0,1684608859,"Только два тренера в истории АПЛ выигрывали три чемпионства подряд: 
 
- Алекс Фергюсон 
- Пеп Гвардиола

#vkfootball"
3885,0,1684608218,"Три чемпионства подряд в АПЛ для Гвардиолы и «Ман Сити»! 🏆🏆🏆
 
Доминирование 😎

#vkfootball"
11296,0,1684607882,"«Манчестер Сити» — чемпион АПЛ! 🔝

#vkfootball"
5711,0,1684607499,"Ну вот и все! 
 
«Арсенал» терпит поражение и дарит чемпионство АПЛ «Сити»!

#vkfootball"
6715,0,1684607227,"«Лейпциг» побеждает, а больше всех радуется «Боруссия» 😏

#vkfootball"
2902,0,1684606738,"Самый громкий смех сейчас в доме Нагельсманна 😂

#vkfootball"
1873,0,1684605823,"До чемпионства осталось 3...2...1... 
 
Прямо сейчас «Ноттингем Форест» обыгрывает «Арсенал» со счетом 1:0 😱

#vkfootball"
1573,0,1684603860,"ШОК! Секрет раскрыт! 
 
В сеть слили тактику Интера на финал ЛЧ! 😅

#vkfootball"
1796,0,1684600260,"Жорди Альба может продолжить карьеру в Серии А 😱

#vkfootball"
2947,0,1684598700,"«Ливерпуль» спасается от поражения в концовке встречи ✌

#vkfootball"
2705,0,1684598552,"«МЮ» минимально обыграл «Борнмут»

#vkfootball"
3515,0,1684598254,"Давид Де Хеа — обладатель «Золотой перчатки» АПЛ сезона 2022/23 🖐

#vkfootball"
1378,0,1684596657,"«Тоттенхэм» одержал всего одну победу в семи последних матчах 😇

#vkfootball"
2526,0,1684594733,"Результат финала может быть неожиданным? 

#vkfootball"
2609,0,1684589474,"«Шпоры» сгорели в родных стенах 😳

#vkfootball"
1965,0,1684587146,"Иметь в составе такого нападающего, это роскошь для «Тоттенхэма» 💪

#vkfootball"
1964,0,1684585800,"Клуб известят об этом в понедельник ✅

#vkfootball"
2088,0,1684584002,"Все в ожидании Месси 😏

#vkfootball"
2166,0,1684582200,"Тактика «Интера» на финал ЛЧ 😎

#vkfootball"
1367,0,1684580403,"Что-то в этом есть 😁

#vkfootball"
1903,0,1684578600,"Такое мог выдать только он: Моуринью показал, что у него стоит на заставке айфона 👀 
 
Разумеется, там сам Жозе – причем восседающий на троне в образе императора с трофеями в обнимку 😎

#vkfootball"
1480,0,1684576802,"Странно, что не назвал собаку «Доминация» 😅

#vkfootball"
2405,0,1684575000,"✅ Лига Чемпионов 
✅ Лига Европы 
✅ Лига Kонференций 
✅ Кубок обладателей кубков

#vkfootball"
1535,0,1684573203,"Теперь только «Интер» может отомстить за всех 😏

#vkfootball"
2201,0,1684571400,"2015: Френки де Йонг и его девушка Микки Кимени на «Камп Ноу» в качестве болельщиков 
 
2023: Френки впервые стал чемпионом Испании и фотографируется с трофеем вместе с Микки 
 
Мечты сбываются 👏😍

#vkfootball"
2337,0,1684569603,"Он догнал Мбаппе в гонке бомбардиров Лиги 1 💪

#vkfootball"
2011,0,1684567800,"Что сказал Винисиус Анчелотти после первого гола «Сити»: 😱 
 
«Мы не можем выйти из обороны, мы только защищаемся»

#vkfootball"
621,0,1684566004,"Верратти готов покинуть «ПСЖ» 😳

#vkfootball"
1242,0,1684562403,"Есть на что взглянуть и сегодня 👌

#vkfootball"
3159,0,1684553400,"«Рома» не выходила в еврокубковый финал 31 год и ни разу не выигрывала еврокубок, пока не пришел Моуринью 👌
 
Теперь у них два финала еврокубков и один трофей за два года 🔝

#vkfootball"
107,1,1684545300,"С титулом РПЛ все ясно. А вот с медалями — не очень. На серебро претендуют несколько команд, причем «Спартак» и ЦСКА встретятся в очном матче — победа решит, кто закончит сезон выше в турнирной таблице. 

Смотрите на Кинопоиске в прямом эфире Матч ТВ:  https://clck.ru/34RKAy"
2470,0,1684542600,"Беспроигрышная серия «Сити» впечатляет 😎

#vkfootball"
2409,0,1684530000,"Тэмми Абрахам всего в одной победе от того, чтобы выиграть все еврокубки в 25 лет! 😎
 
🏆 Лига чемпионов 
🏆 Суперкубок Европы 
🏆 Лига конференций 
⌛️ Лига Европы

#vkfootball"
2096,0,1684528200,"«Севилья» занимает 10-е место в Ла Лиге, но в финал ЛЕ они вышли! 🔝

Их турнир 😏

#vkfootball"
2900,0,1684526437,"Ровно 11 лет назад «Челси» впервые в своей истории выиграл Лигу чемпионов! 🔝

#vkfootball"
2226,0,1684524600,"Давид Де Хеа теперь единственный игрок, оставшийся из последней команды «Манчестер Юнайтед», победившей в Премьер-лиге ✌

#vkfootball"
726,0,1684522801,"⚡️ Перес заверил Анчелотти, что он продолжит тренировать «Реал»! 👇 
 
🗣 Хави о 0:4 «Реала»: «Не нравятся слова «разорвали» или «провал» – они неконструктивны. «Ман Сити» – лучшая команда в мире, в первой игре не было такого превосходства» 
 
💜 Пеп Гвардиола: «АПЛ – самый важный турнир, он длится больше 10-11 месяцев. Теннисисты говорят, что подача на победу в «Уимблдоне» – самое сложное» 
 
🔝 Фрэнк Лэмпард: «Ман Сити» – лучшая команда в мире. Нужно отдать должное их стабильности – они приближаются к величайшей команде» 
 
🤔 Томас Тухель: «По-прежнему верю, что «Ман Сити» был на крючке у «Баварии». Мы сыграли на очень высоком уровне» 
 
✍ Хави может продлить контракт с «Барсой» до 2026 года. Тренер уверен, что получится быстро договориться [Diario Sport] 
 
🌀 Бенитес может вернуться в «Наполи», если Спаллетти уйдет. Конте, Гальтье, Гасперини и Итальяно – среди кандидатов [Today] 
 
🐓 Энрике и Слот – главные кандидаты на пост тренера «Тоттенхэма» [The Telegraph] 
 
🤴 «Реал» хочет подписать 33-летнего форварда «Эспаньола» Хоселу на подмену Бензема [Relevo] 
 
❗️ Хави выступает против ухода Рафиньи. Альба, Фати, Ферран и Кессиэ – кандидаты на продажу [As] 
 
💰 «Реал» хочет подписать форварда, крайних защитников, двух хавбеков и запасного вратаря [As] 
 
🚹 «Ман Сити» может купить Гвардиола, если Лапорт захочет уйти. В случае ухода Гюндогана будут искать хавбека [The Times] 
 
🫡 Перес заверил Анчелотти, что он продолжит тренировать «Реал». Президент пообещал трансферы, в клубе хотят шага вперед от молодежи [Marca]

#vkfootball"
2215,0,1684521000,"Роббен сегодня побывал в Мюнхене 😎

#vkfootball"
2024,0,1684519201,"В финалах еврокубков сыграют три клуба Серии А – впервые за 25 лет! 💪🇮🇹
 
«Интер» – в финале ЛЧ 💙
 
«Рома» – в финале ЛЕ 🧡
 
«Фиорентина» – в финале ЛК 💚

#vkfootball"
1736,0,1684517400,"Печально 😬

#vkfootball"
2727,0,1684515602,"Короли ЛЕ против непобедимого Жозе! ⚔
 
Жозе Моуринью никогда не проигрывал в финалах еврокубков 😎
 
 «Севилья» никогда не проигрывала в финалах Лиги Европы 👌

#vkfootball"
1993,0,1684513800,"Жозе Моуринью и Пеп Гвардиола играют в  финалах еврокубков в одном сезоне 😍

#vkfootball"
1584,0,1684512002,"Без шансов для остальных! 💙
 
В ЛЕ лучший — Эрик Ламела 🧡
В ЛК лучший — Николас Гонсалес 💚

#vkfootball"
2340,0,1684510420,"Жозе после выхода в финал ЛЕ ✊

#vkfootball"
1443,0,1684508404,"Пора уже менять логотип ЛЕ! 😎
 
Шесть финалов – шесть трофеев! Будет седьмой? 🤔

#vkfootball"
1587,0,1684506600,"«Вест Хэм» в третий раз в своей истории вышел в финал еврокубка! 🔝
 
🏆 1964/65 – Кубок обладателей кубков 
🥈 1975/76 – Кубок обладателей кубков 
❓ 2022/23 – Лига конференций 

#vkfootball"
1687,0,1684504803,"Холанд после выигранного требла 😏 
 
Видео: TikTok 433 ✅

#vkfootball"
2044,0,1684503000,"Такой нас ждет финал 😉

#vkfootball"
3096,0,1684500634,"Они ждали 20 лет! 
 
Для выхода в ЛЧ нужна 1 победа в 2 матчах АПЛ 💪

#vkfootball"
1575,0,1684499726,"Джонс выступал за «Ман Юнайтед» с 2011 года 
 
За это время он выиграл: 
🏆 Лигу Европы 
🏆 АПЛ 
🏆 Кубок Англии 
🏆 Кубок английской лиги 
🏆 2Х Суперкубка Англии 

#vkfootball"
1395,0,1684499304,"POV: Финал ЛЧ 2023 😅

#vkfootball"
1411,0,1684497874,"Стороны попытаются найти компромисс, но не исключено, что Спаллетти покинет «Наполи».

#vkfootball"
1798,0,1684494693,"Шансы есть? Или уже все?

#vkfootball"
5492,0,1684490402,"Возьмет трофей?

#vkfootball"
1269,0,1684488600,"22-летним французом также интересуется «ПСЖ»

#vkfootball"
1703,0,1684486805,"«Арсенал» или «Барса»?

#vkfootball"
1521,0,1684485000,"Массимилиано Аллегри считает, что у «Ювентуса» были шансы обыграть «Севилью» ✌

#vkfootball"
1133,0,1684483204,"«Ман Сити» показал новую домашнюю форму 
 
Она посвящена 20-летию «Этихада» 😱 
 
На сколько баллов оцениваешь от 1 до 10 👇

#vkfootball"
3733,0,1684481401,"Это рекорд!

#vkfootball"
695,0,1684479442,"Послевкусие полуфиналов 
 
И не только 😉

#vkfootball"
1368,0,1684476986,"Это просто безумие! 
 
После невероятного камбэка от «Шеффилд Уэнсдей», команды провели еще по одному голу в овертайме (Общ. 5:5) 😱 
 
А уже в серии пенальти «Уэнсдей» вышли в финал (5:3 по пен.) 😮

#vkfootball"
3474,0,1684467000,"Моуринью вышел в свой шестой еврокубковый финал! 🏆
 
Во всех предыдущих европейских финалах он побеждал! 😎

#vkfootball"
2471,0,1684446664,"Финал ЛК полное повторение финала ЛЧ по национальному составу! 🤍 
 
Матч пройдет 7 июня в Праге! 📆

#vkfootball"
3556,0,1684446528,"31 мая в Будапеште будет битва! 🔝

#vkfootball"
7160,0,1684445822,"Короли ЛЕ снова сыграют в финале своего любимого турнира! 🔝

«Севилья» 7-й раз вышла в финал Лиги Европы – это рекорд! Шесть предыдущих финалов они выиграли! 🤯

#vkfootball"
1444,0,1684444956,"А главное веселье сейчас в плей-офф за выход в Чемпионшип! 😱

#vkfootball"
740,0,1684443758,"ГОООООООООООООООООЛ! ""Севилья"" перевернула игру! 
 
""Севилья"" 2:1 ""Ювентус"" 
 
Ламела!"
3378,0,1684443583,"«Рома» – первый финалист ЛЕ в этом сезоне! 🐺

#vkfootball"
561,0,1684441911,"ГООООООООООООООООЛ! ""Севилья"" не сдается! 
 
""Севилья"" 1:1 ""Ювентус"" 
 
Сусо!"
537,0,1684441520,"ГОООООООООООООООООЛ! ""Ювентус"" в шаге от финала ЛЕ! 
 
""Севилья"" 0:1 ""Ювентус"" 
 
Влахович!"
1883,0,1684440460,"В 2011-м Хулиан Альварес побывал на просмотре у «Реала»! 👌
 
А в 2023-м добил мадридцев в полуфинале ЛЧ! 🤟

#vkfootball"
1969,0,1684438200,"Мы знаем у кого Холанд подрезал эту привычку 😁

#vkfootball"
716,0,1684436401,"⚡️ Клопп отстранен на два матча АПЛ! 👇 
 
❌ «Бавария» не выплатит Нагельсманну премию в случае чемпионства. Ему будут платить 85% зарплаты, если он не найдет клуб летом [Bild] 
 
🌀 «Наполи» хочет 150 млн евро за Осимхена. «ПСЖ» отказывается столько платить [RMC Sport] 
 
🚹 «Ман Сити» оспорил обвинение в 115 нарушениях финансовых правил АПЛ. Клуб недоволен, что глава судебной коллегии лиги – фанат «Арсенала» [Daily Mail] 
 
👀 «Порту», «Бенфику» и «Спортинг» подозревают в уклонении от налогов и отмывании денег на сумму более 58 млн евро. Обыски прошли на стадионах и в штаб-квартирах клубов [Diário de Notícias] 
 
🐓 «Тоттенхэм» объявил об уходе Моуры в конце сезона 
 
❤ «Арсенал» и Рэмсдейл продлили контракт до 2027-го. Зарплата вратаря выросла вдвое до 120 тысяч фунтов 
 
💟 «Атлетико» интересуется Альбой. Трансфер 34-летнего защитника может позволить «Барсе» снизить сумму выкупа Карраско [Mundo Deportivo] 
 
🗣 Де Брюйне сказал Гвардиоле «заткнуться» после критики из-за потери мяча в матче с «Реалом». Игрок и тренер обнялись после замены [Goal] 
 
🇪🇸 «Реал» планирует оставить Анчелотти тренером на следующий сезон, несмотря на разгром от «Сити». Игроки поддерживают Карло [The Athletic] 
 
🫡 Стекеленбург завершит карьеру в конце сезона. Экс-вратарю Нидерландов 40 лет 
 
⭕️ Клопп отстранен на два матча и оштрафован на 75 тысяч фунтов за слова о судье Тирни после игры с «Тоттенхэмом» [Sky Sports]"
3057,0,1684434600,"Какая команда Пепа сильнее? 😏 

#vkfootball"
2817,0,1684432801,"Фаны «Реала» сейчас 😁

#vkfootball"
2543,0,1684431000,"Последнее, что Винисиус видел вчера каждый раз, когда получал мяч 😅

#vkfootball"
1569,0,1684429203,"Самые длинные домашние беспроигрышные серии в истории Лиги чемпионов: 
 
✅ 38 – «Барселона» (2013-2020) 
✅ 29 – «Бавария» (1998-2002) 
🔜 26 – «Манчестер Сити» (2018-2023) 
✅ 24 – «Арсенал» (2004-2009)

#vkfootball"
2798,0,1684427400,"Для Джеко финал ЛЧ будет особенным 😏

#vkfootball"
3594,0,1684425602,"«Ман Сити» осталось добыть три победы, чтобы оформить требл! 🔝
 
Нужно набрать три очка, чтобы выиграть АПЛ 
Финал Кубка Англии 
Финал ЛЧ 
 
Смогут? 🤔
 
#vkfootball"
2599,0,1684423800,"Холанд с флагом Норвегии отпраздновал выход в финал ЛЧ 😎

#vkfootball"
4086,0,1684422003,"Без комментариев 👀

#vkfootball"
2504,0,1684420200,"Ровно 10 лет назад Дэвид Бекхэм завершил карьеру 😭 
 
🏆 6-кратный победитель АПЛ 
🏆 Чемпион Испании и Франции 
🏆 Победитель Лиги чемпионов 
 
Это был грустный день для футбола 😰

#vkfootball"
950,0,1684418403,"АПЛ выкатила номинантов на главные награды сезона! 🔝
 
Кто заберет? 🤔

Лучший игрок сезона _________ 
Лучший тренер сезона _________ 
Лучший молодой игрок сезона _________

#vkfootball"
2505,0,1684416600,"Последний матч Гвардиолы против «Интера» в ЛЧ закончился так 😏

#vkfootball"
2821,0,1684414803,"Этот мужчина сделал смелый прогноз на полуфинал, но не ошибся 😎

#vkfootball"
1930,0,1684413000,"Настоящий хищник ждёт своего момента 😁

#vkfootball"
3394,0,1684411203,"На финале ЛЧ болельщики поделятся на два типа 😏

#vkfootball"
1716,0,1684409400,"Когда вышел в финал ЛЧ 😎

#vkfootball"
1776,0,1684407604,"Что такое уверенность? Спросите у Пепа 😎

#vkfootball"
2642,0,1684405800,"Один из этих двух игроков станет 12-м игроком в истории, выигравшим ЧМ и ЛЧ в одном сезоне 🏆 
 
Мартинес 🤝 Альварес

#vkfootball"
1889,0,1684404002,"«Ман Сити» просто деклассировал «Реал» 💪

#vkfootball"
2669,0,1684402200,"«МЮ» и «Интер» смотрят, как «Сити» Пепа уничтожает «Реал»: 😕

#vkfootball"
3203,0,1684400404,"Коротко о вчерашнем матче 😁

#vkfootball"
2433,0,1684398600,"Португалец, который тащит клуб из Манчестера в Лиге чемпионов, теперь выглядит так 👀

#vkfootball"
2277,0,1684396803,"В 2021-м команда Гвардиолы проиграла «Челси» 😏

#vkfootball"
1744,0,1684395000,"Карим вчера играл? 🤔

#vkfootball"
738,0,1684393204,"Итоги вчерашнего полуфинала 🔥

#vkfootball"
1568,0,1684391301,"ФИФА представила официальный логотип чемпионата мира-2026, который пройдет в США, Канаде и Мексике ✅

#vkfootball"
1574,0,1684389604,"Пришло время узнать финалистов в ЛЕ и ЛК 👌

#vkfootball"
5011,0,1684380600,"Пеп любит рекорды 😉

#vkfootball"
3972,0,1684369800,"Машина 💪

#vkfootball"
6053,0,1684358456,"Тут без сюрпризов 
 
Бернанду Силва — MVP матча!

#vkfootball"
6192,0,1684358424,"И дважды выиграл 🏆

#vkfootball"
4715,0,1684357833,"Тогда был тоже клуб из Англии 
 
Тогда на этапе 1/8 финала их разгромил «Ливерпуль» (0:4).

#vkfootball"
3914,0,1684357221,"Это будет что-то! 
 
Кто победит в финале ЛЧ?

#vkfootball"
3275,0,1684356925,"«Горожане» едут в Стамбул! 

#vkfootball"
20299,0,1684356819,"«Сити» уничтожил «Реал»

#vkfootball"
3470,0,1684356159,"Винисиус Жуниор сегодня 😅

#vkfootball"
2864,0,1684355807,"Теперь точно лучший 💪

#vkfootball"
3149,0,1684354040,"Это было больно 😬

#vkfootball"
2414,0,1684353300,"😎 Куртуа против Холанда и Куртуа против Силвы 😭

#vkfootball"
1274,0,1684350600,"УЕФА что-то знает 😏
 
#vkfootball"
638,0,1684350130,"Новостной дайджест прямо перед большим футболом 😉

#vkfootball"
1795,0,1684347722,"А вот и составы 🔥

#vkfootball"
1707,0,1684344600,"Когда на перемене встретил старшеклассника 😂

#vkfootball"
3266,0,1684343379,"😱 И это 3-й бомбардир АПЛ с 20 голами

#vkfootball"
2206,0,1684339641,"Больше только у Месси – 35 😱

#vkfootball"
3390,0,1684337400,"Дом есть дом 👌 
 
14 матчей 
14 побед

#vkfootball"
2508,0,1684335603,"Сегодня в Лиге чемпионов точно будет жарко 🔥🤨

#vkfootball"
1963,0,1684333800,"✅ Выбил «Милан» из ЛЧ 
✅ Стал лучшим игроком матча 
✅ Сделал довольное селфи 
 
Идеальный вечер Лаутаро Мартинеса!

#vkfootball"
2049,0,1684332002,"Вписал своё имя в историю среди аргентинцев 💪

#vkfootball"
2060,0,1684330200,"Этот выбор будет исключительно за Лео 👌

#vkfootball"
1544,0,1684328404,"«Реал» может получить техническое поражение 😱

#vkfootball"
1848,0,1684324860,"Его точно никто не догонит — у Куртуа и Эдерсона, например, только по 5 матчей без пропущенных 🤯

#vkfootball"
1504,0,1684323000,"🧤 Андре Онана в матчах против «Милана»: 
 
◉ 4 матча 
◉ 4 победы 
◉ 0 голов пропущено 
 
«Интер» впервые в истории клуба сыграл четыре сухих матча подряд против «Милана»

#vkfootball"
1752,0,1684321203,"Разве это не круто? 😎

#vkfootball"
1601,0,1684319400,"«Бавария» представила домашнюю форму на новый сезон ✨

#vkfootball"
1534,0,1684317602,"Примерно на любой улице Милана прямо сейчас 👀

#vkfootball"
1885,0,1684315800,"Главное — мечтать и упорно работать 👌

#vkfootball"
3022,0,1684314004,"Лучший из армян — Генрих Мхитарян 😎

#vkfootball"
1484,0,1684312200,"Леау в матче против «Интера» 😁

#vkfootball"
1863,0,1684310402,"Признавайтесь, кто ожидал «Интер» в финале ЛЧ? 😏

#vkfootball"
1774,0,1684308600,"Нет ничего лучше, чем вечер Лиги чемпионов 😍

#vkfootball"
631,0,1684306805,"Итоги вчерашнего вечера 🔥

#vkfootball"
4068,0,1684303204,"Кто составит компанию «Интеру» в финале? 🔥 
 
Мощнейший «Сити» Пепа или хозяева ЛЧ из Мадрида 🤨

#vkfootball"
1272,0,1684294200,"Миланское дерби в полуфинале ЛЧ: хайп против реальности 😬

#vkfootball"
2869,0,1684283400,"Красивая история! 👏
 
Лукаку, Мхитарян и Дармиан были товарищами по команде в «МЮ»
 
Теперь они вместе с «Интером» вышли в финале ЛЧ

#vkfootball"
5074,0,1684272900,"Лаутаро Мартинес находится в одной победе от того, чтобы стать победителем ЛЧ и ЧМ в одном сезоне! 😳

#vkfootball"
1989,0,1684272300,"Последние 4 игры «Интера» против «Милана»: 
 
✅ Победа «Интера» 3:0 
✅ Победа «Интера» 2:0 
✅ Победа «Интера» 2:0 
✅ Победа «Интера» 1:0
 
«Интер» одержал 4 победы над «Миланом» за сезон 2-й раз в истории – ранее это случилось в сезоне-1973/74. 

#vkfootball"
2151,0,1684271754,"Кто бы сомневался! 😏

#vkfootball"
1974,0,1684271235,"Это будет шестой финал ЛЧ для «Интера» и первый с 2010-го! 🔝
 
🏆 1963/64 
🏆 1964/65 
🥈 1966/67 
🥈 1971/72 
🏆 2009/10 
❓ 2022/23

#vkfootball"
1896,0,1684270515,"«Нерадзурри» долго ждали этот момент! Поздравляем! 💥

#vkfootball"
7130,0,1684270320,"«Интер» бьет «Милан» и первым шагает в финал ЛЧ! 👊

#vkfootball"
2415,0,1684269727,"Это было красиво! 🤩

#vkfootball"
2949,0,1684268891,"Роналду и Талиска приносят «Аль-Насру» победу! 🔝

#vkfootball"
3549,0,1684267500,"Бонуччи уйдет из футбола через год! 👋

#vkfootball"
1739,0,1684266961,"Первый тайм остался за вратарями! 🖐🖐

#vkfootball"
1483,0,1684266186,"Меньян пока держит «Милан» на плаву! 🖐

#vkfootball"
1210,0,1684264274,"Фаны «Интера» не подкачали! 😍

#vkfootball"
1469,0,1684261800,"Перед стадионом уже горячо! 🔥

#vkfootball"
1448,0,1684258982,"А вот и составы на ответку! Леау вернулся! 🔝

#vkfootball"
1317,0,1684258063,"«Джузеппе Меацца» готов! 😍

#vkfootball"
